"","date","recgroup","individuals_at_receiver","total_individuals","proportion","avg_depth"
"4537",2025-01-28,"North shore",4,8,50,6.72566601169591
"4538",2025-01-28,"West End",1,8,12.5,6.63853348946136
"4539",2025-01-29,"Bayfront area",1,8,12.5,1.10641960784314
"4540",2025-01-29,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4541",2025-01-29,"Central",3,8,37.5,6.81063763575392
"4542",2025-01-29,"East End",1,8,12.5,3.70510909090909
"4543",2025-01-29,"North shore",1,8,12.5,6.73566324786325
"4544",2025-01-29,"West End",1,8,12.5,6.62421342281879
"4545",2025-01-30,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4546",2025-01-30,"Central",1,8,12.5,6.78229166666667
"4547",2025-01-30,"East End",1,8,12.5,3.70510909090909
"4548",2025-01-30,"North shore",3,8,37.5,6.02056715836716
"4549",2025-01-30,"West End",2,8,25,3.83571979168537
"4550",2025-01-31,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4551",2025-01-31,"Central",3,8,37.5,6.21024315983318
"4552",2025-01-31,"East End",1,8,12.5,3.70510909090909
"4553",2025-01-31,"North shore",1,8,12.5,3.52541038961039
"4554",2025-01-31,"West End",2,8,25,3.96113833322062
"4555",2025-02-01,"Bayfront area",1,8,12.5,1.72
"4556",2025-02-01,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4557",2025-02-01,"Central",1,8,12.5,6.55111259259259
"4558",2025-02-01,"East End",1,8,12.5,3.70510909090909
"4559",2025-02-01,"North shore",2,8,25,4.8972664445545
"4560",2025-02-01,"West End",2,8,25,6.04222337054689
"4561",2025-02-02,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4562",2025-02-02,"East End",1,8,12.5,3.70510909090909
"4563",2025-02-02,"North shore",2,8,25,5.85421588894377
"4564",2025-02-02,"West End",4,8,50,4.42324289875407
"4565",2025-02-03,"Bayfront area",1,8,12.5,1.53897830508475
"4566",2025-02-03,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4567",2025-02-03,"Central",1,8,12.5,6.35888226415094
"4568",2025-02-03,"East End",1,8,12.5,3.70510909090909
"4569",2025-02-03,"North shore",1,8,12.5,5.36568387096774
"4570",2025-02-03,"West End",3,8,37.5,4.87311010393137
"4571",2025-02-04,"Bayfront area",1,8,12.5,1.77556525096525
"4572",2025-02-04,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4573",2025-02-04,"Central",2,8,25,5.91314203377982
"4574",2025-02-04,"East End",1,8,12.5,3.70510909090909
"4575",2025-02-04,"West End",3,8,37.5,4.06399414776732
"4576",2025-02-05,"Bayfront area",1,8,12.5,1.86106988847584
"4577",2025-02-05,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4578",2025-02-05,"Central",2,8,25,5.80118884663322
"4579",2025-02-05,"East End",1,8,12.5,3.70510909090909
"4580",2025-02-05,"West End",3,8,37.5,4.045673974684
"4581",2025-02-06,"Bayfront area",1,8,12.5,1.81113913043478
"4582",2025-02-06,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4583",2025-02-06,"Central",2,8,25,4.35441728173748
"4584",2025-02-06,"East End",1,8,12.5,3.70510909090909
"4585",2025-02-06,"North shore",1,8,12.5,5.85587239819005
"4586",2025-02-06,"West End",2,8,25,4.4811036821256
"4587",2025-02-07,"Bayfront area",1,8,12.5,1.73318705035971
"4588",2025-02-07,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4589",2025-02-07,"Central",2,8,25,4.47575174603175
"4590",2025-02-07,"East End",2,8,25,4.69140028188865
"4591",2025-02-07,"West End",2,8,25,4.45725720091154
"4592",2025-02-08,"Bayfront area",1,8,12.5,1.79170857142857
"4593",2025-02-08,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4594",2025-02-08,"Central",2,8,25,4.52730672863034
"4595",2025-02-08,"East End",2,8,25,4.40056609923941
"4596",2025-02-08,"West End",2,8,25,4.46517835674901
"4597",2025-02-09,"Bayfront area",1,8,12.5,1.80518294573643
"4598",2025-02-09,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4599",2025-02-09,"Central",1,8,12.5,3.60414257178527
"4600",2025-02-09,"East End",1,8,12.5,3.70510909090909
"4601",2025-02-09,"North shore",2,8,25,5.07237112599029
"4602",2025-02-09,"West End",2,8,25,4.33914001308044
"4603",2025-02-10,"Bayfront area",1,8,12.5,1.81915483870968
"4604",2025-02-10,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4605",2025-02-10,"Central",1,8,12.5,3.5907746130031
"4606",2025-02-10,"East End",1,8,12.5,3.70510909090909
"4607",2025-02-10,"North shore",2,8,25,5.16988875333434
"4608",2025-02-10,"West End",2,8,25,4.301921594392
"4609",2025-02-11,"Bayfront area",1,8,12.5,1.53440904522613
"4610",2025-02-11,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4611",2025-02-11,"Central",2,8,25,3.96784984862527
"4612",2025-02-11,"East End",1,8,12.5,3.70510909090909
"4613",2025-02-11,"North shore",1,8,12.5,5.46601378026071
"4614",2025-02-11,"West End",2,8,25,4.45239208257198
"4615",2025-02-12,"Bayfront area",1,8,12.5,1.79768505747126
"4616",2025-02-12,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4617",2025-02-12,"Central",2,8,25,3.99831828214333
"4618",2025-02-12,"East End",1,8,12.5,3.70510909090909
"4619",2025-02-12,"North shore",1,8,12.5,5.49849010989011
"4620",2025-02-12,"West End",2,8,25,4.52837948189435
"4621",2025-02-13,"Bayfront area",1,8,12.5,1.77378634146341
"4622",2025-02-13,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4623",2025-02-13,"Central",2,8,25,4.19447926421405
"4624",2025-02-13,"East End",1,8,12.5,3.70510909090909
"4625",2025-02-13,"North shore",1,8,12.5,5.45754444444444
"4626",2025-02-13,"West End",2,8,25,4.40055320663022
"4627",2025-02-14,"Bayfront area",1,8,12.5,1.91047725631769
"4628",2025-02-14,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4629",2025-02-14,"Central",2,8,25,4.23830806347079
"4630",2025-02-14,"East End",1,8,12.5,3.70510909090909
"4631",2025-02-14,"West End",3,8,37.5,4.59226921621512
"4632",2025-02-15,"Bayfront area",1,8,12.5,1.83785798525799
"4633",2025-02-15,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4634",2025-02-15,"Central",2,8,25,4.27766141404118
"4635",2025-02-15,"East End",1,8,12.5,3.70510909090909
"4636",2025-02-15,"West End",3,8,37.5,4.6517845087973
"4637",2025-02-16,"Bayfront area",1,8,12.5,1.81021659751037
"4638",2025-02-16,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4639",2025-02-16,"Central",1,8,12.5,3.78441090909091
"4640",2025-02-16,"East End",1,8,12.5,3.70510909090909
"4641",2025-02-16,"North shore",1,8,12.5,4.8126
"4642",2025-02-16,"West End",3,8,37.5,4.62875718740795
"4643",2025-02-17,"Bayfront area",1,8,12.5,1.70333066666667
"4644",2025-02-17,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4645",2025-02-17,"Central",1,8,12.5,3.88339603960396
"4646",2025-02-17,"East End",2,8,25,4.31567232323232
"4647",2025-02-17,"West End",3,8,37.5,4.56026998695373
"4648",2025-02-18,"Bayfront area",1,8,12.5,1.73722624434389
"4649",2025-02-18,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4650",2025-02-18,"Central",2,8,25,4.69236277949776
"4651",2025-02-18,"East End",1,8,12.5,3.70510909090909
"4652",2025-02-18,"North shore",1,8,12.5,5.01313333333333
"4653",2025-02-18,"West End",2,8,25,4.35818858283112
"4654",2025-02-19,"Bayfront area",1,8,12.5,1.79992088888889
"4655",2025-02-19,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4656",2025-02-19,"Central",3,8,37.5,4.8705976031705
"4657",2025-02-19,"East End",1,8,12.5,3.70510909090909
"4658",2025-02-19,"West End",2,8,25,4.29077579906129
"4659",2025-02-20,"Bayfront area",1,8,12.5,1.82738787878788
"4660",2025-02-20,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4661",2025-02-20,"Central",3,8,37.5,4.88008904826139
"4662",2025-02-20,"East End",1,8,12.5,3.70510909090909
"4663",2025-02-20,"West End",2,8,25,4.12947524918988
"4664",2025-02-21,"Bayfront area",1,8,12.5,1.60820137457045
"4665",2025-02-21,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4666",2025-02-21,"Central",2,8,25,4.49603910428426
"4667",2025-02-21,"East End",1,8,12.5,3.70510909090909
"4668",2025-02-21,"West End",3,8,37.5,4.58988776975243
"4669",2025-02-22,"Bayfront area",1,8,12.5,1.85113632286996
"4670",2025-02-22,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4671",2025-02-22,"Central",1,8,12.5,4.76437391304348
"4672",2025-02-22,"East End",1,8,12.5,3.70510909090909
"4673",2025-02-22,"North shore",1,8,12.5,4.17131111111111
"4674",2025-02-22,"West End",3,8,37.5,4.62070470438573
"4675",2025-02-23,"Bayfront area",1,8,12.5,1.81493676975945
"4676",2025-02-23,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4677",2025-02-23,"Central",1,8,12.5,5.3426096
"4678",2025-02-23,"East End",2,8,25,3.92201194190425
"4679",2025-02-23,"North shore",1,8,12.5,4.6429859030837
"4680",2025-02-23,"West End",2,8,25,4.25864835467125
"4681",2025-02-24,"Bayfront area",1,8,12.5,1.81989491525424
"4682",2025-02-24,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4683",2025-02-24,"East End",2,8,25,3.90943687103594
"4684",2025-02-24,"North shore",1,8,12.5,4.6729756097561
"4685",2025-02-24,"West End",3,8,37.5,4.50342857788692
"4686",2025-02-25,"Bayfront area",1,8,12.5,1.75827142857143
"4687",2025-02-25,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4688",2025-02-25,"Central",1,8,12.5,5.08481369863014
"4689",2025-02-25,"East End",1,8,12.5,3.70510909090909
"4690",2025-02-25,"North shore",1,8,12.5,4.05074472934473
"4691",2025-02-25,"West End",3,8,37.5,4.35429451742092
"4692",2025-02-26,"Bayfront area",1,8,12.5,1.68792197309417
"4693",2025-02-26,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4694",2025-02-26,"Central",1,8,12.5,4.98162624768946
"4695",2025-02-26,"East End",1,8,12.5,3.70510909090909
"4696",2025-02-26,"North shore",1,8,12.5,3.81795466666667
"4697",2025-02-26,"West End",3,8,37.5,4.30224433077756
"4698",2025-02-27,"Bayfront area",1,8,12.5,1.60406666666667
"4699",2025-02-27,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4700",2025-02-27,"Central",2,8,25,4.50288192351382
"4701",2025-02-27,"East End",1,8,12.5,3.70510909090909
"4702",2025-02-27,"West End",3,8,37.5,4.18034889968586
"4703",2025-02-28,"Bayfront area",1,8,12.5,1.6535935483871
"4704",2025-02-28,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4705",2025-02-28,"East End",1,8,12.5,3.70510909090909
"4706",2025-02-28,"North shore",1,8,12.5,3.91931515151515
"4707",2025-02-28,"West End",4,8,50,4.3775141540594
"4708",2025-03-01,"Bayfront area",1,8,12.5,1.54160546448087
"4709",2025-03-01,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4710",2025-03-01,"Central",1,8,12.5,5.00272830188679
"4711",2025-03-01,"East End",1,8,12.5,3.70510909090909
"4712",2025-03-01,"North shore",1,8,12.5,3.74935555555556
"4713",2025-03-01,"West End",3,8,37.5,4.270019499077
"4714",2025-03-02,"Bayfront area",1,8,12.5,1.7099037037037
"4715",2025-03-02,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4716",2025-03-02,"Central",1,8,12.5,5.18431398963731
"4717",2025-03-02,"East End",1,8,12.5,3.70510909090909
"4718",2025-03-02,"North shore",1,8,12.5,3.801912
"4719",2025-03-02,"West End",3,8,37.5,3.77512392667161
"4720",2025-03-03,"Bayfront area",1,8,12.5,1.54473727810651
"4721",2025-03-03,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4722",2025-03-03,"East End",1,8,12.5,3.70510909090909
"4723",2025-03-03,"North shore",1,8,12.5,3.51728
"4724",2025-03-03,"West End",4,8,50,3.91527915271157
"4725",2025-03-04,"Bayfront area",1,8,12.5,1.45766503067485
"4726",2025-03-04,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4727",2025-03-04,"East End",1,8,12.5,3.70510909090909
"4728",2025-03-04,"North shore",1,8,12.5,3.37455855421687
"4729",2025-03-04,"West End",4,8,50,3.8679328365534
"4730",2025-03-05,"Bayfront area",1,8,12.5,1.4646153256705
"4731",2025-03-05,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4732",2025-03-05,"Central",1,8,12.5,4.82109317647059
"4733",2025-03-05,"East End",1,8,12.5,3.70510909090909
"4734",2025-03-05,"North shore",1,8,12.5,3.23841333333333
"4735",2025-03-05,"West End",3,8,37.5,3.52222932366132
"4736",2025-03-06,"Bayfront area",1,8,12.5,1.44775031055901
"4737",2025-03-06,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4738",2025-03-06,"East End",1,8,12.5,3.70510909090909
"4739",2025-03-06,"North shore",1,8,12.5,3.43067792207792
"4740",2025-03-06,"West End",4,8,50,3.85108254011506
"4741",2025-03-07,"Bayfront area",1,8,12.5,1.63521747572816
"4742",2025-03-07,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4743",2025-03-07,"Central",2,8,25,4.22290918918919
"4744",2025-03-07,"East End",1,8,12.5,3.70510909090909
"4745",2025-03-07,"West End",3,8,37.5,3.13570901706126
"4746",2025-03-08,"Bayfront area",1,8,12.5,1.51725040650407
"4747",2025-03-08,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4748",2025-03-08,"Central",1,8,12.5,4.04204845814978
"4749",2025-03-08,"East End",1,8,12.5,3.70510909090909
"4750",2025-03-08,"West End",4,8,50,3.56141188304612
"4751",2025-03-09,"Bayfront area",1,8,12.5,1.42999259259259
"4752",2025-03-09,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4753",2025-03-09,"East End",1,8,12.5,3.70510909090909
"4754",2025-03-09,"West End",5,8,62.5,3.81309092139133
"4755",2025-03-10,"Bayfront area",1,8,12.5,1.27739139784946
"4756",2025-03-10,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4757",2025-03-10,"Central",2,8,25,4.37116701729363
"4758",2025-03-10,"East End",1,8,12.5,3.70510909090909
"4759",2025-03-10,"West End",3,8,37.5,3.50053617978757
"4760",2025-03-11,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4761",2025-03-11,"East End",1,8,12.5,3.70510909090909
"4762",2025-03-11,"West End",6,8,75,3.29055607698935
"4763",2025-03-12,"Bayfront area",1,8,12.5,0.96236
"4764",2025-03-12,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4765",2025-03-12,"East End",1,8,12.5,3.70510909090909
"4766",2025-03-12,"West End",5,8,62.5,3.77268830065336
"4767",2025-03-13,"Bayfront area",1,8,12.5,1.36399154929577
"4768",2025-03-13,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4769",2025-03-13,"Central",1,8,12.5,5.51729677419355
"4770",2025-03-13,"East End",1,8,12.5,3.70510909090909
"4771",2025-03-13,"West End",4,8,50,3.53433446603232
"4772",2025-03-14,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4773",2025-03-14,"East End",1,8,12.5,3.70510909090909
"4774",2025-03-14,"North shore",1,8,12.5,5.40072485549133
"4775",2025-03-14,"West End",5,8,62.5,3.11912635590309
"4776",2025-03-15,"Bayfront area",1,8,12.5,1.48418260869565
"4777",2025-03-15,"Carrolls Bay",1,8,12.5,0.0642571428571429
"4778",2025-03-15,"Central",1,8,12.5,5.52291304347826
"4779",2025-03-15,"East End",1,8,12.5,3.70510909090909
"4780",2025-03-15,"West End",4,8,50,3.39863107536389
"4781",2025-03-16,"Bayfront area",1,8,12.5,1.48736974789916
"4782",2025-03-16,"Carrolls Bay",1,8,12.5,0.3006
"4783",2025-03-16,"Central",1,8,12.5,5.60049090909091
"4784",2025-03-16,"East End",1,8,12.5,3.70510909090909
"4785",2025-03-16,"West End",4,8,50,3.22858999753634
"4786",2025-03-17,"Carrolls Bay",1,8,12.5,0.3006
"4787",2025-03-17,"Central",1,8,12.5,5.75688993288591
"4788",2025-03-17,"East End",1,8,12.5,3.70510909090909
"4789",2025-03-17,"West End",5,8,62.5,3.98689282185478
"4790",2025-03-18,"Carrolls Bay",1,8,12.5,0.6014
"4791",2025-03-18,"Central",1,8,12.5,5.876445
"4792",2025-03-18,"East End",1,8,12.5,3.70510909090909
"4793",2025-03-18,"West End",5,8,62.5,4.146555619348
"4794",2025-03-19,"Carrolls Bay",1,8,12.5,0.6014
"4795",2025-03-19,"Central",1,8,12.5,4.99664210526316
"4796",2025-03-19,"East End",1,8,12.5,3.70510909090909
"4797",2025-03-19,"West End",5,8,62.5,3.32363137399932
"4798",2025-03-20,"Carrolls Bay",1,8,12.5,0.6014
"4799",2025-03-20,"Central",1,8,12.5,1.8093
"4800",2025-03-20,"East End",1,8,12.5,3.70510909090909
"4801",2025-03-20,"West End",5,8,62.5,2.98860693704743
"4802",2025-03-21,"Carrolls Bay",1,8,12.5,0.6014
"4803",2025-03-21,"East End",1,8,12.5,3.70510909090909
"4804",2025-03-21,"West End",6,8,75,2.59366268843531
"4805",2025-03-22,"Carrolls Bay",1,8,12.5,0.6014
"4806",2025-03-22,"East End",1,8,12.5,3.70510909090909
"4807",2025-03-22,"West End",6,8,75,3.02664521967978
"4808",2025-03-23,"Carrolls Bay",1,8,12.5,0.6014
"4809",2025-03-23,"Central",1,8,12.5,2.2074814479638
"4810",2025-03-23,"East End",1,8,12.5,3.70510909090909
"4811",2025-03-23,"West End",5,8,62.5,3.37993038874707
"4812",2025-03-24,"Carrolls Bay",1,8,12.5,0.6014
"4813",2025-03-24,"Central",1,8,12.5,2.06751297709924
"4814",2025-03-24,"East End",1,8,12.5,3.70510909090909
"4815",2025-03-24,"North shore",1,8,12.5,4.91249253731343
"4816",2025-03-24,"West End",4,8,50,4.08402666268748
"4817",2025-03-25,"Carrolls Bay",1,8,12.5,0.6014
"4818",2025-03-25,"Central",1,8,12.5,4.90830909090909
"4819",2025-03-25,"East End",1,8,12.5,3.70510909090909
"4820",2025-03-25,"North shore",1,8,12.5,5.53117777777778
"4821",2025-03-25,"West End",4,8,50,3.9751077507952
"4822",2025-03-26,"Carrolls Bay",1,8,12.5,0.6014
"4823",2025-03-26,"Central",1,8,12.5,3.1198
"4824",2025-03-26,"East End",1,8,12.5,3.70510909090909
"4825",2025-03-26,"North shore",1,8,12.5,3.50668780487805
"4826",2025-03-26,"West End",4,8,50,5.01210154103462
"4827",2025-03-27,"Carrolls Bay",1,8,12.5,0.589368
"4828",2025-03-27,"Central",1,8,12.5,4.61708
"4829",2025-03-27,"East End",1,8,12.5,3.70510909090909
"4830",2025-03-27,"North shore",2,8,25,4.88518032786885
"4831",2025-03-27,"West End",3,8,37.5,4.33190920920278
"4832",2025-03-28,"Carrolls Bay",1,8,12.5,0.6014
"4833",2025-03-28,"Central",2,8,25,4.92156056338028
"4834",2025-03-28,"East End",1,8,12.5,3.70510909090909
"4835",2025-03-28,"North shore",3,8,37.5,4.20423697230314
"4836",2025-03-28,"West End",1,8,12.5,4.89398082191781
"4837",2025-03-29,"Carrolls Bay",1,8,12.5,0.6014
"4838",2025-03-29,"Central",1,8,12.5,5.05242702702703
"4839",2025-03-29,"East End",1,8,12.5,3.70510909090909
"4840",2025-03-29,"North shore",4,8,50,4.83667968950051
"4841",2025-03-29,"West End",1,8,12.5,5.06646308724832
"4842",2025-03-30,"Carrolls Bay",1,8,12.5,0.6014
"4843",2025-03-30,"Central",1,8,12.5,4.93558333333333
"4844",2025-03-30,"East End",1,8,12.5,3.70510909090909
"4845",2025-03-30,"North shore",2,8,25,5.23607507028441
"4846",2025-03-30,"West End",3,8,37.5,5.51605048300637
"4847",2025-03-31,"Carrolls Bay",1,8,12.5,0.6014
"4848",2025-03-31,"Central",1,8,12.5,4.1276099009901
"4849",2025-03-31,"East End",1,8,12.5,3.70510909090909
"4850",2025-03-31,"North shore",1,8,12.5,4.49665555555556
"4851",2025-03-31,"West End",4,8,50,5.44273146756299
"4852",2025-04-01,"Carrolls Bay",1,8,12.5,0.6014
"4853",2025-04-01,"East End",1,8,12.5,3.70510909090909
"4854",2025-04-01,"North shore",4,8,50,4.22418529920093
"4855",2025-04-01,"West End",2,8,25,4.82937535482542
"4856",2025-04-02,"Carrolls Bay",1,8,12.5,0.7518
"4857",2025-04-02,"East End",1,8,12.5,3.70510909090909
"4858",2025-04-02,"North shore",5,8,62.5,5.2138984717733
"4859",2025-04-02,"West End",1,8,12.5,5.22706106870229
"4860",2025-04-03,"Carrolls Bay",1,8,12.5,0.7518
"4861",2025-04-03,"East End",1,8,12.5,3.70510909090909
"4862",2025-04-03,"North shore",3,8,37.5,5.98907235858376
"4863",2025-04-03,"West End",3,8,37.5,5.42681293334764
"4864",2025-04-04,"Carrolls Bay",1,8,12.5,1.0526
"4865",2025-04-04,"East End",1,8,12.5,3.70510909090909
"4866",2025-04-04,"North shore",2,8,25,4.77823432055749
"4867",2025-04-04,"West End",4,8,50,4.78607533001136
"4868",2025-04-05,"Carrolls Bay",1,8,12.5,1.0526
"4869",2025-04-05,"Central",1,8,12.5,2.03636393442623
"4870",2025-04-05,"North shore",4,8,50,4.72027535184955
"4871",2025-04-05,"Outside Harbour",1,8,12.5,4.97553333333333
"4872",2025-04-05,"West End",1,8,12.5,1.63585853658537
"4873",2025-04-06,"Carrolls Bay",1,8,12.5,1.0526
"4874",2025-04-06,"Central",1,8,12.5,3.29884709897611
"4875",2025-04-06,"North shore",3,8,37.5,4.50012629822075
"4876",2025-04-06,"Outside Harbour",1,8,12.5,4.97553333333333
"4877",2025-04-06,"West End",2,8,25,2.83000591511049
"4878",2025-04-07,"Carrolls Bay",1,8,12.5,1.0526
"4879",2025-04-07,"Central",1,8,12.5,1.88462051282051
"4880",2025-04-07,"North shore",1,8,12.5,4.5260353909465
"4881",2025-04-07,"Outside Harbour",1,8,12.5,4.97553333333333
"4882",2025-04-07,"West End",4,8,50,2.82851532475802
"4883",2025-04-08,"Carrolls Bay",1,8,12.5,1.0526
"4884",2025-04-08,"Central",2,8,25,3.84418307692308
"4885",2025-04-08,"Outside Harbour",1,8,12.5,4.97553333333333
"4886",2025-04-08,"West End",4,8,50,4.5868756537572
"4887",2025-04-09,"Carrolls Bay",1,8,12.5,0.6014
"4888",2025-04-09,"Central",1,8,12.5,2.393275
"4889",2025-04-09,"North shore",3,8,37.5,4.41846209784885
"4890",2025-04-09,"Outside Harbour",1,8,12.5,4.97553333333333
"4891",2025-04-09,"West End",2,8,25,4.86590898653851
"4892",2025-04-10,"Carrolls Bay",1,8,12.5,0.6014
"4893",2025-04-10,"Central",1,8,12.5,1.98666315789474
"4894",2025-04-10,"North shore",3,8,37.5,3.90045276967015
"4895",2025-04-10,"Outside Harbour",1,8,12.5,2.6318
"4896",2025-04-10,"West End",2,8,25,3.96785804165268
"4897",2025-04-11,"Carrolls Bay",1,8,12.5,0.69164
"4898",2025-04-11,"Central",1,8,12.5,2.88791594202899
"4899",2025-04-11,"North shore",5,8,62.5,4.75952157074317
"4900",2025-04-11,"West End",1,8,12.5,4.99733043478261
"4901",2025-04-12,"Carrolls Bay",1,8,12.5,0.687342857142857
"4902",2025-04-12,"Central",1,8,12.5,3.68818095238095
"4903",2025-04-12,"North shore",5,8,62.5,4.41234665179703
"4904",2025-04-12,"West End",1,8,12.5,3.02187189588463
"4905",2025-04-13,"Carrolls Bay",1,8,12.5,0.632251282051282
"4906",2025-04-13,"Central",1,8,12.5,4.49395593220339
"4907",2025-04-13,"North shore",4,8,50,3.70039872699448
"4908",2025-04-13,"West End",2,8,25,3.72380425287069
"4909",2025-04-14,"Carrolls Bay",1,8,12.5,0.632251282051282
"4910",2025-04-14,"Central",2,8,25,5.40493730337079
"4911",2025-04-14,"North shore",3,8,37.5,4.70645372628171
"4912",2025-04-14,"West End",2,8,25,2.33310423855871
"4913",2025-04-15,"Carrolls Bay",1,8,12.5,0.5638
"4914",2025-04-15,"Central",2,8,25,2.60326024096386
"4915",2025-04-15,"North shore",1,8,12.5,5.97536989247312
"4916",2025-04-15,"West End",4,8,50,4.10542494318913
"4917",2025-04-16,"Carrolls Bay",1,8,12.5,0.5638
"4918",2025-04-16,"Central",2,8,25,4.73079761904762
"4919",2025-04-16,"North shore",2,8,25,4.86262636320531
"4920",2025-04-16,"West End",3,8,37.5,4.63384084554312
"4921",2025-04-17,"Carrolls Bay",1,8,12.5,0.7518
"4922",2025-04-17,"Central",1,8,12.5,5.01994757281553
"4923",2025-04-17,"North shore",3,8,37.5,4.33437966571244
"4924",2025-04-17,"West End",3,8,37.5,5.23005617216911
"4925",2025-04-18,"Central",1,8,12.5,4.70112705882353
"4926",2025-04-18,"Cootes Paradise",1,8,12.5,0.60725974025974
"4927",2025-04-18,"North shore",5,8,62.5,4.32886122518804
"4928",2025-04-18,"West End",1,8,12.5,1.68163923182442
"4929",2025-04-19,"Carrolls Bay",1,8,12.5,1.05173230769231
"4930",2025-04-19,"Cootes Paradise",1,8,12.5,0.60725974025974
"4931",2025-04-19,"North shore",3,8,37.5,4.70637261716818
"4932",2025-04-19,"West End",3,8,37.5,3.83859678585012
"4933",2025-04-20,"Cootes Paradise",1,8,12.5,0.60725974025974
"4934",2025-04-20,"North shore",1,8,12.5,4.65132771084337
"4935",2025-04-20,"West End",6,8,75,3.53166976420172
"4936",2025-04-21,"Central",1,8,12.5,3.45216363636364
"4937",2025-04-21,"Cootes Paradise",1,8,12.5,0.60725974025974
"4938",2025-04-21,"North shore",2,8,25,4.74008166037736
"4939",2025-04-21,"West End",4,8,50,3.76791016126704
"4940",2025-04-22,"Carrolls Bay",1,8,12.5,0.7518
"4941",2025-04-22,"North shore",4,8,50,4.32283038605082
"4942",2025-04-22,"West End",3,8,37.5,2.92238725389472
"4943",2025-04-23,"Carrolls Bay",1,8,12.5,0.7518
"4944",2025-04-23,"Central",1,8,12.5,4.50526086956522
"4945",2025-04-23,"North shore",3,8,37.5,3.71602633339859
"4946",2025-04-23,"West End",3,8,37.5,2.57713057930733
"4947",2025-04-24,"Carrolls Bay",2,8,25,0.156563076923077
"4948",2025-04-24,"North shore",5,8,62.5,3.47718136602797
"4949",2025-04-24,"West End",1,8,12.5,1.29428323699422
"4950",2025-04-25,"Carrolls Bay",3,8,37.5,0.34390555911149
"4951",2025-04-25,"North shore",3,8,37.5,2.57712756445058
"4952",2025-04-25,"West End",2,8,25,1.36140679613372
"4953",2025-04-26,"Carrolls Bay",1,8,12.5,1.92788563380282
"4954",2025-04-26,"Central",1,8,12.5,2.73131616766467
"4955",2025-04-26,"Cootes Paradise",2,8,25,-0.0798098765432099
"4956",2025-04-26,"North shore",2,8,25,1.89612914285714
"4957",2025-04-26,"West End",2,8,25,2.03884245474243
"4958",2025-04-27,"Central",1,8,12.5,5.50307272727273
"4959",2025-04-27,"Cootes Paradise",3,8,37.5,0.499139559353599
"4960",2025-04-27,"North shore",2,8,25,3.27853896595208
"4961",2025-04-27,"West End",2,8,25,1.98907943024717
"4962",2025-04-28,"Cootes Paradise",3,8,37.5,0.563840508511097
"4963",2025-04-28,"North shore",3,8,37.5,2.41920630909547
"4964",2025-04-28,"West End",2,8,25,2.36956717218266
"4965",2025-04-29,"Central",1,8,12.5,2.33378518518519
"4966",2025-04-29,"Cootes Paradise",3,8,37.5,0.394731606164095
"4967",2025-04-29,"North shore",1,8,12.5,2.57681505376344
"4968",2025-04-29,"West End",3,8,37.5,1.29532084341166
